audio_base,audio,gold_sentence_path,original_text,sentence_segmented,sentence_start,sentence_end,transcribed_text,corrected_text
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_17.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_17.txt," “Son malditos, porque lo han quemado vivo. Eso no se hace, no podemos sertan crueles, les pido porfavor, váyanse venezolanos de Caravelí”, manifestó",son malditos porque lo han quemado vivo eso no se hace no podemos sertan crueles les pido porfavor váyanse venezolanos de caravelí manifestó,134.99221730520807,145.41316043989667,son malditos porque lo han quemado vivo y eso no se hace no podemos ser tan cruelesles pido por favor vayanse venezolanos de carabelí manifestoto," “Son malditos, porque lo han quemado vivo. Eso no se hace, no podemos sertan crueles, les pido porfavor, váyanse venezolanos de Caravelí”, manifestó"
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_52_58.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_030/segment_1.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_030/gold_sentence_1.txt, Vladimir Cerrón dejó la prisión para cumplir condena reducida de 3 años y 9 meses en libertad ,vladimir cerrón dejó la prisión para cumplir condena reducida de tres años y nueve meses en libertad,3.400144638853299,10.46044497717809,vladimir serrón dejó la prisión para cumplir condena reducida de tres y nueve meses en libertad, Vladimir Cerrón dejó la prisión para cumplir condena reducida de 3 años y 9 meses en libertad 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_52_58.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_030/segment_2.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_030/gold_sentence_2.txt," El abogado de la exautoridad de Junín confirmó a Perú 21 porla tarde la variación de la situación legal de su defendido, quien venía cumpliendo una condena de 4 años y 8 meses en el penal de Huamancaca Chico de Huancayo. ",el abogado de la exautoridad de junín confirmó a perú veintiuno porla tarde la variación de la situación legal de su defendido quien venía cumpliendo una condena de cuatro años y ocho meses en el penal de huamancaca chico de huancayo,10.480445827994874,30.181283882527225,el abogado de la ex autoridad de junín confirmó a perú veintiuno por la tarde de la variación de la situación legal de su defendido quien venía cumpliendo una condena de cuatro años y ocho meses en el penal de huamanka-guama uamancaca chico de huancayo," El abogado de la exautoridad de Junín confirmó a Perú 21 porla tarde la variación de la situación legal de su defendido, quien venía cumpliendo una condena de 4 años y 8 meses en el penal de Huamancaca Chico de Huancayo. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_52_58.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_030/segment_3.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_030/gold_sentence_3.txt," El suspendido gobernadorregional de Junín, Vladimir Cerrón, cumplirá su condena en libertad luego de que el Poder Judicial dispusiera variar la sentencia impuesta en su contra de efectiva a suspendida,reduciéndola, además, de 4 años y 8 meses a 3 años y 9 meses. ",el suspendido gobernadorregional de junín vladimir cerrón cumplirá su condena en libertad luego de que el poder judicial dispusiera variar la sentencia impuesta en su contra de efectiva a suspendidareduciéndola además de cuatro años y ocho meses a tres años y nueve meses,31.88135620195388,52.30222488589045,el suspendido gobernador regional de junín vladimir serrón cumplirá su condena en libertad luego de que el poder judicial dispusiera variar la sentencia impuesta en su contra defectivo efectiva suspendida reduciéndola además de cuatro años y ocho meses a tres años ynueve," El suspendido gobernadorregional de Junín, Vladimir Cerrón, cumplirá su condena en libertad luego de que el Poder Judicial dispusiera variar la sentencia impuesta en su contra de efectiva a suspendida,reduciéndola, además, de 4 años y 8 meses a 3 años y 9 meses. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_52_58.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_030/segment_4.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_030/gold_sentence_4.txt," Así lo confirmó a Perú21 el abogado de la exautoridad, Ángel Espinoza. ",así lo confirmó a perú21 el abogado de la exautoridad ángel espinoza,53.62228103979821,58.98250905869635,así lo confirmó a perú veintión el abogado de la ex autoridad ángel espinoza," Así lo confirmó a Perú21 el abogado de la exautoridad, Ángel Espinoza. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_52_58.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_030/segment_5.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_030/gold_sentence_5.txt," “Él va a salir(en las próximas horas) de prisión. Su condena ya no es efectiva, sino suspendida”, confirmó brevemente. ",tras estas declaraciones cerrón abandonó por la noche la cárcel de huamancaca chico de huancayo entre aplausos de sus simpatizantes que fueron a esperarlo al frontis de la prisión,67.30286299847855,81.10345006205957,tras estas declaraciones seron abandonó por la noche la cárcel de guamancacachico de huancayo entre aplausos y sus simpatizantes que fueron a esperarle al frantis de aprisión," “Él va a salir(en las próximas horas) de prisión. Su condena ya no es efectiva, sino suspendida”, confirmó brevemente. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_52_58.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_030/segment_6.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_030/gold_sentence_6.txt," Tras estas declaraciones, Cerrón abandonó por la noche la cárcel de Huamancaca Chico, de Huancayo, entre aplausos de sus simpatizantes que fueron a esperarlo al frontis de la prisión. ",cerrón fue condenado el cinco de agosto pasado por la quinto juzgado anticorrupción de junín a la pena en mención por los delitos de negociación incompatible y aprovechamiento del cargo por el caso de saneamiento en un proyecto de la oroya,82.14349430453235,100.90429237067586,serrón fue condenado el cinco de agosto pasado por la quinta por el laquinta juzgado anticorrucción de junín a la pena mención por los delitos de negociación incompatible y aprovechar aprovechamiento de cargo por los casos de snmezaniamiento en un proyecto de la orolla," Tras estas declaraciones, Cerrón abandonó por la noche la cárcel de Huamancaca Chico, de Huancayo, entre aplausos de sus simpatizantes que fueron a esperarlo al frontis de la prisión. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_52_58.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_030/segment_7.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_030/gold_sentence_7.txt," Cerrón fue condenado el 5 de agosto pasado por la Quinto Juzgado Anticorrupción de Junín a la pena en mención, por los delitos de negociación incompatible y aprovechamiento del cargo por el caso de saneamiento en un proyecto de La Oroya. ",además se le impuso una reparación civil de ochocientos cincuenta mil soles y la inhabilitación del cargo por el plazo de un año,101.74432810498077,110.56470331518256,además le impuso una crrepresión civil de ochiento cincuenta minisuales y la inabilitación del cargo por el plazo de un año," Cerrón fue condenado el 5 de agosto pasado por la Quinto Juzgado Anticorrupción de Junín a la pena en mención, por los delitos de negociación incompatible y aprovechamiento del cargo por el caso de saneamiento en un proyecto de La Oroya. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_52_58.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_030/segment_8.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_030/gold_sentence_8.txt,"Además, se le impuso una reparación civil de 850 mil soles y la inhabilitación del cargo por el plazo de un año. ",el líder de perú libre cabe precisar se encuentra suspendido del cargo de gobernador regional de junín desde el veinte de agosto porla sentencia en su contra,111.30473479540358,122.82522486587123,el ide de perú veintiuno cabe precisar que se encuentra suspendido a cargo del gobernador ejregional de junín destel veinte de agosto plaasentencia en su contra,"Además, se le impuso una reparación civil de 850 mil soles y la inhabilitación del cargo por el plazo de un año. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-30_02_24_11.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/segment_1.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/gold_sentence_1.txt," Lima y Junín, los destinos favoritos para el próximo feriado ",lima y junín los destinos favoritos para el próximo feriado,3.720245239275096,6.820449605337675,lima y junín los destinan favoritos pora el próximo feriado," Lima y Junín, los destinos favoritos para el próximo feriado "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-30_02_24_11.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/segment_2.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/gold_sentence_2.txt," Actividades de comercio, transporte y turismo tendrán un impacto económico de US$109 millones. ",actividades de comercio transporte y turismo tendrán un impacto económico de us109 millones,7.9805260777998015,13.04085965595356,actividades de comercio transporte y turismo tendrá un impacto económico dec," Actividades de comercio, transporte y turismo tendrán un impacto económico de US$109 millones. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-30_02_24_11.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/segment_3.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/gold_sentence_3.txt," La mayoría viajará para visitar amigos y familiares, y se movilizará en transporte interprovincial. ",la mayoría viajará para visitar amigos y familiares y se movilizará en transporte interprovincial,16.641096984284296,22.32147143565057,la mayoría viajará para visitar amigos y familiares y se mobilicirían transporte interprovincials," La mayoría viajará para visitar amigos y familiares, y se movilizará en transporte interprovincial. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-30_02_24_11.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/segment_4.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/gold_sentence_4.txt," El fin de semana largo que se inicia el 1 de noviembre promete aportar a la economía US$109 millones entre viajes y paquetes turísticos, según el Ministerio de Comercio Exterior y Turismo. Este, además, adelantó que los destinos favoritos serán Lima y Junín, preferidos por el 20% y 11% de los viajeros. ",el fin de semana largo que se inicia el uno de noviembre promete aportar a la economía us109 millones entre viajes y paquetes turísticos según el ministerio de comercio exterior y turismo este además adelantó que los destinos favoritos serán lima y junín preferidos por el veinte y once de los viajeros,24.161592736797395,47.04310109018831,el fin de semana largos inicial un de noviembre comete aportar a la economía ciento nueve millones de dólares entre viajes y paquetes turísticos según el ministerio de comercio exterior y turismo además ese además adelantó que los destinos favoritos eran lima y junín preferidos por el vende porciento yl once por ciento," El fin de semana largo que se inicia el 1 de noviembre promete aportar a la economía US$109 millones entre viajes y paquetes turísticos, según el Ministerio de Comercio Exterior y Turismo. Este, además, adelantó que los destinos favoritos serán Lima y Junín, preferidos por el 20% y 11% de los viajeros. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-30_02_24_11.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/segment_5.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/gold_sentence_5.txt," Otro destino cercano a la capital es Ica, adonde asistirá el 10% de viajeros. Cajamarca recibirá la misma cantidad. ",otro destino cercano a la capital es ica adonde asistirá el diez de viajeros cajamarca recibirá la misma cantidad,48.80321711737222,56.70373792120912,otro destino cercanon a la capital de ica donde asistirán el diez porciento de viajeros kajamarca recibirá el la misma cantillaja," Otro destino cercano a la capital es Ica, adonde asistirá el 10% de viajeros. Cajamarca recibirá la misma cantidad. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-30_02_24_11.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/segment_6.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/gold_sentence_6.txt," Les siguen Puno (7%), Ayacucho (6%) y Arequipa (6%). En octavo lugar está Lambayeque (5%), seguido por Cusco y Áncash (4%, cada uno). ",les siguen puno siete ayacucho seis y arequipa seis en octavo lugar está lambayeque cinco seguido por cusco y áncash cuatro cada uno,56.9237524246071,68.36450660130257,le sige uoel siete porciento vallacucho seis porciento y el equipa da seis por ciento en octavo lugar está lan balleje con cinco por ciento seguido por cusco iancash cuatro porciento cada uno," Les siguen Puno (7%), Ayacucho (6%) y Arequipa (6%). En octavo lugar está Lambayeque (5%), seguido por Cusco y Áncash (4%, cada uno). "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-30_02_24_11.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/segment_7.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/gold_sentence_7.txt," Como los destinos no están alejados, el 77% utilizaría el transporte interprovincial, el 12% viajaría en auto particular y el 5% lo haría en avión. ",como los destinos no están alejados el setenta y siete utilizaría el transporte interprovincial el doce viajaría en auto particular y el cinco lo haría en avión,69.24456461489453,79.32522913422059,como els asesinos no están alejados el setenciente porciento utilizará el transporte interprovincial el doce porcento viajará en el auto particular y el cinco porcento de baría en avión," Como los destinos no están alejados, el 77% utilizaría el transporte interprovincial, el 12% viajaría en auto particular y el 5% lo haría en avión. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-30_02_24_11.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/segment_8.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/gold_sentence_8.txt," A diferencia del feriado de Semana Santa, cuando el principal motivo de los viajes fue la recreación, en esta ocasión la mayoría (46%) se desplazará para visitar familiares y amigos, indicó el titular del Ministerio de Comercio Exterior y Turismo,Edgar Vásquez. ",a diferencia del feriado de semana santa cuando el principal motivo de los viajes fue la recreación en esta ocasión la mayoría cuarenta y seis se desplazará para visitar familiares y amigos indicó el titular del ministerio de comercio exterior y turismoedgar vásquez,80.42530165121053,96.40635512530086,a diferencia de feriados de semana santa cuando el principalo motivo de los viajes fue la recreación en esta ocasión la mayoría cuarse desprecará para visitas familiares y amigos indicó el titularesede de comercio y aseiro y turismo," A diferencia del feriado de Semana Santa, cuando el principal motivo de los viajes fue la recreación, en esta ocasión la mayoría (46%) se desplazará para visitar familiares y amigos, indicó el titular del Ministerio de Comercio Exterior y Turismo,Edgar Vásquez. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-30_02_24_11.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/segment_9.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_031/gold_sentence_9.txt," Otro 42% saldrá de la ciudad para divertirse y un 9%, por motivos religiosos y peregrinación. ",otro cuarenta y dos saldrá de la ciudad para divertirse y un nueve por motivos religiosos y peregrinación,97.98645928606824,105.98698668235876,atro cuarentie porciento soldar de la ciudad para divertirse yun noventa y una de por ciento por motivos religiosos y peregrinación," Otro 42% saldrá de la ciudad para divertirse y un 9%, por motivos religiosos y peregrinación. "
